Cancer Site,Year,Tumour Type,Tumour Type 2,Tumour Type 3,Tumour Type 4,Tumour Type 5,Tumour Type 6,Tumour Type 7,Basis of Diagnosis,Stage,Stage Detail,Stage Detail 2,Age,Age Detail,Region,Gender,Grade,Nodal Status,Incidence,Population,Incidence Rate,Incidence Rate LCI,Incidence Rate UCI,Routes Population,Screening,Screening percentage,Screening percentage LCI,Screening percentage UCI,Two Week Wait,Two Week Wait percentage,Two Week Wait percentage LCI,Two Week Wait percentage UCI,GP Referral,GP Referral percentage,GP Referral percentage LCI,GP Referral percentage UCI,Other Outpatient,Other Outpatient percentage,Other Outpatient percentage LCI,Other Outpatient percentage UCI,Inpatient Elective,Inpatient Elective percentage,Inpatient Elective percentage LCI,Inpatient Elective percentage UCI,Emergency Presentation,Emergency Presentation percentage,Emergency Presentation percentage LCI,Emergency Presentation percentage UCI,DCO,DCO percentage,DCO percentage LCI,DCO percentage UCI,Unknown Route,Unknown Route percentage,Unknown Route percentage LCI,Unknown Route percentage UCI,Route not classified,Route not classified percentage,Route not classified percentage LCI,Route not classified percentage UCI,Treatment cohort,CT count,CT percentage,CT percentage LCI,CT percentage UCI,RT count,RT percentage,RT percentage LCI,RT percentage UCI,Surgery count,Surgery percentage,Surgery percentage LCI,Surgery percentage UCI,CT only count,CT only percentage,CT only percentage LCI,CT only percentage UCI,RT only count,RT only percentage,RT only percentage LCI,RT only percentage UCI,Surgery only count,Surgery only percentage,Surgery only percentage LCI,Surgery only percentage UCI,CT and RT count,CT and RT percentage,CT and RT percentage LCI,CT and RT percentage UCI,Surgery and CT count,Surgery and CT percentage,Surgery and CT percentage LCI,Surgery and CT percentage UCI,Surgery and RT count,Surgery and RT percentage,Surgery and RT percentage LCI,Surgery and RT percentage UCI,Surgery and CT and RT count,Surgery and CT and RT percentage,Surgery and CT and RT percentage LCI,Surgery and CT and RT percentage UCI,Other care count,Other care percentage,Other care percentage LCI,Other care percentage UCI,Initial cohort size,Survival cohort size,Net survival 03m,Net survival 03m LCI,Net survival 03m UCI,Kaplan-Meier survival 03m,Kaplan-Meier survival 03m LCI,Kaplan-Meier survival 03m UCI,Net survival 06m,Net survival 06m LCI,Net survival 06m UCI,Kaplan-Meier survival 06m,Kaplan-Meier survival 06m LCI,Kaplan-Meier survival 06m UCI,Net survival 09m,Net survival 09m LCI,Net survival 09m UCI,Kaplan-Meier survival 09m,Kaplan-Meier survival 09m LCI,Kaplan-Meier survival 09m UCI,Net survival 12m,Net survival 12m LCI,Net survival 12m UCI,Kaplan-Meier survival 12m,Kaplan-Meier survival 12m LCI,Kaplan-Meier survival 12m UCI,Net survival 24m,Net survival 24m LCI,Net survival 24m UCI,Kaplan-Meier survival 24m,Kaplan-Meier survival 24m LCI,Kaplan-Meier survival 24m UCI,Net survival 36m,Net survival 36m LCI,Net survival 36m UCI,Kaplan-Meier survival 36m,Kaplan-Meier survival 36m LCI,Kaplan-Meier survival 36m UCI,Net survival 48m,Net survival 48m LCI,Net survival 48m UCI,Kaplan-Meier survival 48m,Kaplan-Meier survival 48m LCI,Kaplan-Meier survival 48m UCI,Net survival 60m,Net survival 60m LCI,Net survival 60m UCI,Kaplan-Meier survival 60m,Kaplan-Meier survival 60m LCI,Kaplan-Meier survival 60m UCI,Net survival 72m,Net survival 72m LCI,Net survival 72m UCI,Kaplan-Meier survival 72m,Kaplan-Meier survival 72m LCI,Kaplan-Meier survival 72m UCI
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 1-2,Not split by Stage Detail,Not split by Stage Detail 2,Age 80+,Age 80+,All England,Female,Not split by grade,Not split by nodal status,669,4850684,13.792,12.766,14.878,669,.c,.c,.c,.c,140,20.927,18.015,24.171,111,16.592,13.965,19.6,39,5.83,4.294,7.87,10,1.495,0.814,2.729,351,52.466,48.679,56.226,0,0,0,0.571,18,2.691,1.709,4.213,0,0,0,0.571,669,78,11.659,9.443,14.313,7,1.046,0.508,2.144,52,7.773,5.977,10.051,47,7.025,5.324,9.217,3,0.448,0.153,1.31,24,3.587,2.422,5.282,3,0.448,0.153,1.31,27,4.036,2.788,5.808,0,0,0,0.571,1,0.149,0.026,0.842,564,84.305,81.354,86.865,669,665,64.2,60.4,67.9,62.9,59.1,66.4,47.3,43.3,51.2,45.4,41.6,49.2,35.1,31.3,38.9,33.1,29.5,36.7,26.6,23,30.1,24.5,21.3,27.8,10.9,8.3,13.5,9.2,7.1,11.5,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 1-2,Not split by Stage Detail,Not split by Stage Detail 2,Age 80+,Age 80+,All England,Male,Not split by grade,Not split by nodal status,554,3166266,17.497,16.07,19.017,554,.c,.c,.c,.c,126,22.744,19.448,26.415,115,20.758,17.588,24.331,39,7.04,5.192,9.479,9,1.625,0.857,3.058,264,47.653,43.525,51.814,0,0,0,0.689,1,0.181,0.032,1.015,0,0,0,0.689,555,77,13.874,11.246,16.999,12,2.162,1.241,3.741,63,11.351,8.974,14.26,36,6.486,4.722,8.849,5,0.901,0.385,2.091,29,5.225,3.662,7.404,7,1.261,0.612,2.58,34,6.126,4.417,8.439,0,0,0,0.687,0,0,0,0.687,444,80,76.471,83.117,555,552,68.5,64.5,72.6,66.8,62.8,70.6,50.6,46.2,55,48.2,44,52.3,38.5,34.2,42.8,35.7,31.7,39.7,30.6,26.5,34.7,27.7,24,31.5,15.1,11.8,18.5,12.3,9.7,15.2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All ages,All England,Persons,Not split by grade,Not split by nodal status,2201,165673824,1.329,1.274,1.385,2201,.c,.c,.c,.c,654,29.714,27.841,31.657,546,24.807,23.048,26.654,199,9.041,7.914,10.312,87,3.953,3.216,4.85,672,30.532,28.643,32.488,0,0,0,0.174,40,1.817,1.337,2.465,3,0.136,0.046,0.4,2197,1091,49.659,47.57,51.748,271,12.335,11.025,13.776,94,4.279,3.509,5.208,793,36.095,34.112,38.126,32,1.457,1.034,2.049,28,1.274,0.883,1.836,232,10.56,9.343,11.914,59,2.685,2.088,3.448,0,0,0,0.175,7,0.319,0.154,0.656,1046,47.61,45.528,49.701,2197,2194,76.1,74.3,77.9,75.6,73.7,77.3,56.9,54.8,59,56.2,54.1,58.3,43.2,41.1,45.3,42.5,40.5,44.6,31.1,29.2,33.1,30.6,28.6,32.5,11.1,9.8,12.5,10.7,9.5,12.1,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,Age 00-59,Age 00-59,All England,Persons,Not split by grade,Not split by nodal status,318,127230286,0.25,0.223,0.279,318,.c,.c,.c,.c,82,25.786,21.287,30.863,84,26.415,21.872,31.521,37,11.635,8.56,15.626,24,7.547,5.124,10.984,87,27.358,22.751,32.507,0,0,0,1.194,3,0.943,0.321,2.737,1,0.314,0.056,1.759,318,229,72.013,66.838,76.662,77,24.214,19.831,29.212,26,8.176,5.64,11.71,138,43.396,38.06,48.89,4,1.258,0.49,3.189,5,1.572,0.673,3.627,70,22.013,17.808,26.886,18,5.66,3.61,8.769,0,0,0,1.194,3,0.943,0.321,2.737,80,25.157,20.704,30.204,318,316,89,85.6,92.5,88.9,84.9,91.9,74.8,70,79.6,74.7,69.5,79.1,62.8,57.5,68.2,62.7,57.1,67.7,51.8,46.3,57.3,51.6,45.9,56.9,23,18.3,27.6,22.8,18.3,27.5,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,All England,Persons,Not split by grade,Not split by nodal status,588,17758450,3.311,3.049,3.59,588,.c,.c,.c,.c,177,30.102,26.533,33.929,171,29.082,25.556,32.879,57,9.694,7.557,12.354,30,5.102,3.597,7.19,141,23.98,20.705,27.592,0,0,0,0.649,12,2.041,1.171,3.533,0,0,0,0.649,587,396,67.462,63.569,71.128,106,18.058,15.157,21.374,35,5.963,4.318,8.18,277,47.189,43.182,51.233,9,1.533,0.809,2.888,11,1.874,1.05,3.324,95,16.184,13.426,19.382,22,3.748,2.488,5.609,0,0,0,0.65,2,0.341,0.093,1.234,171,29.131,25.601,32.933,587,587,84.2,81.2,87.1,84,80.7,86.7,70.7,67,74.4,70.3,66.4,73.8,55,51,59.1,54.6,50.5,58.5,40.9,36.9,44.9,40.4,36.5,44.4,13.9,11.1,16.8,13.7,11,16.6,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,Age 70+,Age 70+,All England,Persons,Not split by grade,Not split by nodal status,1295,20685088,6.261,5.924,6.611,1295,.c,.c,.c,.c,395,30.502,28.055,33.064,291,22.471,20.281,24.824,105,8.108,6.742,9.722,33,2.548,1.82,3.557,444,34.286,31.75,36.914,0,0,0,0.296,25,1.931,1.311,2.834,2,0.154,0.042,0.561,1292,466,36.068,33.495,38.724,88,6.811,5.561,8.317,33,2.554,1.824,3.565,378,29.257,26.841,31.796,19,1.471,0.943,2.285,12,0.929,0.532,1.616,67,5.186,4.104,6.533,19,1.471,0.943,2.285,0,0,0,0.296,2,0.155,0.042,0.563,795,61.533,58.849,64.147,1292,1291,69.2,66.7,71.8,68.5,65.9,70.9,46.2,43.4,49,45.3,42.6,48,33.1,30.4,35.7,32.1,29.6,34.7,21.7,19.4,24,20.9,18.7,23.2,7,5.5,8.4,6.4,5.2,7.9,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,Age 70+,Age 70+,All England,Female,Not split by grade,Not split by nodal status,691,11557412,5.979,5.541,6.442,691,.c,.c,.c,.c,209,30.246,26.938,33.772,154,22.287,19.342,25.538,57,8.249,6.421,10.538,12,1.737,0.996,3.011,242,35.022,31.557,38.652,0,0,0,0.553,16,2.315,1.43,3.728,1,0.145,0.026,0.815,690,222,32.174,28.795,35.75,36,5.217,3.792,7.138,13,1.884,1.104,3.197,189,27.391,24.196,30.837,9,1.304,0.688,2.46,6,0.87,0.399,1.884,26,3.768,2.584,5.464,6,0.87,0.399,1.884,0,0,0,0.554,1,0.145,0.026,0.816,453,65.652,62.031,69.1,690,689,69.5,66,73,68.8,65.2,72.1,45.8,42.1,49.6,45,41.2,48.7,31.9,28.3,35.4,31.1,27.6,34.5,20.4,17.3,23.4,19.7,16.9,22.8,5.9,4.1,7.7,5.5,4,7.4,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 3,Not split by Stage Detail,Not split by Stage Detail 2,Age 70+,Age 70+,All England,Male,Not split by grade,Not split by nodal status,604,9127676,6.617,6.1,7.167,604,.c,.c,.c,.c,186,30.795,27.244,34.588,137,22.682,19.521,26.188,48,7.947,6.046,10.379,21,3.477,2.285,5.257,202,33.444,29.796,37.3,0,0,0,0.632,9,1.49,0.786,2.807,1,0.166,0.029,0.932,602,244,40.532,36.682,44.501,52,8.638,6.648,11.152,20,3.322,2.161,5.076,189,31.395,27.816,35.211,10,1.661,0.905,3.031,6,0.997,0.458,2.157,41,6.811,5.06,9.109,13,2.159,1.266,3.659,0,0,0,0.634,1,0.166,0.029,0.935,342,56.811,52.823,60.712,602,602,68.9,65.2,72.7,68.1,64.2,71.7,46.6,42.6,50.7,45.7,41.7,49.6,34.4,30.5,38.3,33.4,29.6,37.2,23.1,19.7,26.6,22.3,19,25.7,8.1,5.9,10.4,7.5,5.6,9.8,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All ages,All England,Persons,Not split by grade,Not split by nodal status,13002,165673824,7.848,7.714,7.984,13002,.c,.c,.c,.c,2859,21.989,21.285,22.709,2480,19.074,18.408,19.758,892,6.86,6.439,7.308,307,2.361,2.114,2.637,6149,47.293,46.435,48.152,0,0,0,0.03,309,2.377,2.128,2.653,6,0.046,0.021,0.101,12995,3223,24.802,24.067,25.552,416,3.201,2.912,3.518,106,0.816,0.675,0.986,2936,22.593,21.882,23.32,179,1.377,1.191,1.593,49,0.377,0.285,0.498,231,1.778,1.564,2.019,51,0.392,0.299,0.516,1,0.008,0.001,0.044,5,0.038,0.016,0.09,9543,73.436,72.67,74.188,12995,12966,34.9,34.1,35.7,34.6,33.8,35.5,18.9,18.3,19.6,18.7,18,19.4,11.9,11.3,12.5,11.7,11.2,12.3,7.7,7.3,8.2,7.6,7.1,8,2.2,1.9,2.4,2.1,1.8,2.3,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 00-49,Age 00-49,All England,Persons,Not split by grade,Not split by nodal status,390,105503979,0.37,0.334,0.408,390,.c,.c,.c,.c,72,18.462,14.925,22.613,66,16.923,13.529,20.963,45,11.538,8.736,15.091,23,5.897,3.962,8.694,169,43.333,38.504,48.293,0,0,0,0.975,14,3.59,2.15,5.935,1,0.256,0.045,1.438,389,209,53.728,48.76,58.622,27,6.941,4.814,9.91,4,1.028,0.401,2.614,189,48.586,43.658,53.542,8,2.057,1.046,4.005,3,0.771,0.263,2.243,19,4.884,3.149,7.502,1,0.257,0.045,1.442,0,0,0,0.978,0,0,0,0.978,169,43.445,38.607,48.411,389,388,56.4,51.4,61.3,56.3,51.2,61.1,38.5,33.7,43.4,38.5,33.7,43.3,26.1,21.8,30.5,26.1,21.8,30.6,18.1,14.3,21.9,18.1,14.4,22.1,6.5,4.1,8.9,6.5,4.3,9.2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 50-59,Age 50-59,All England,Persons,Not split by grade,Not split by nodal status,1362,21726307,6.269,5.94,6.611,1362,.c,.c,.c,.c,287,21.072,18.989,23.318,299,21.953,19.835,24.229,125,9.178,7.757,10.828,56,4.112,3.18,5.302,564,41.41,38.822,44.046,0,0,0,0.281,31,2.276,1.608,3.213,0,0,0,0.281,1363,612,44.901,42.278,47.552,82,6.016,4.873,7.406,16,1.174,0.724,1.898,542,39.765,37.199,42.389,19,1.394,0.894,2.167,5,0.367,0.157,0.856,60,4.402,3.435,5.625,8,0.587,0.298,1.154,1,0.073,0.013,0.414,2,0.147,0.04,0.533,726,53.265,50.611,55.901,1363,1361,47.2,44.5,49.8,47.1,44.5,49.8,29,26.6,31.4,29,26.6,31.4,20,17.8,22.1,19.9,17.8,22.1,14.4,12.6,16.3,14.4,12.6,16.3,4.9,3.7,6,4.8,3.8,6,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,All England,Persons,Not split by grade,Not split by nodal status,3246,17758450,18.279,17.655,18.918,3246,.c,.c,.c,.c,751,23.136,21.718,24.618,683,21.041,19.674,22.477,280,8.626,7.708,9.641,96,2.957,2.428,3.598,1344,41.405,39.721,43.108,0,0,0,0.118,92,2.834,2.317,3.463,0,0,0,0.118,3245,1215,37.442,35.793,39.121,148,4.561,3.895,5.334,45,1.387,1.038,1.85,1099,33.867,32.259,35.514,57,1.757,1.358,2.269,18,0.555,0.351,0.875,89,2.743,2.234,3.363,25,0.77,0.522,1.135,0,0,0,0.118,2,0.062,0.017,0.224,1955,60.247,58.552,61.917,3245,3242,41.6,39.9,43.3,41.5,39.8,43.2,25.1,23.6,26.5,24.9,23.4,26.4,16.4,15.2,17.7,16.3,15.1,17.6,11,9.9,12.1,10.9,9.9,12,3.1,2.5,3.7,3,2.4,3.6,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,London,Persons,Not split by grade,Not split by nodal status,347,1999407,17.355,15.577,19.281,347,.c,.c,.c,.c,69,19.885,16.025,24.404,81,23.343,19.199,28.071,26,7.493,5.164,10.752,9,2.594,1.37,4.855,150,43.228,38.118,48.486,0,0,0,1.095,12,3.458,1.989,5.947,0,0,0,1.095,347,144,41.499,36.435,46.748,15,4.323,2.637,7.009,7,2.017,0.981,4.105,131,37.752,32.812,42.961,6,1.729,0.795,3.72,3,0.865,0.294,2.511,9,2.594,1.37,4.855,4,1.153,0.449,2.926,0,0,0,1.095,0,0,0,1.095,194,55.908,50.647,61.039,347,345,47.7,42.4,52.9,47.5,42.2,52.7,31.7,26.8,36.6,31.6,26.8,36.5,21.6,17.3,25.9,21.4,17.3,25.9,14.6,10.9,18.4,14.5,11,18.4,.g,.g,.g,4.9,3,7.6,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,Midlands and East of England,Persons,Not split by grade,Not split by nodal status,1057,5595374,18.891,17.769,20.065,1057,.c,.c,.c,.c,235,22.233,19.829,24.837,218,20.624,18.294,23.168,92,8.704,7.151,10.556,30,2.838,1.995,4.023,452,42.763,39.812,45.766,0,0,0,0.362,30,2.838,1.995,4.023,0,0,0,0.362,1056,389,36.837,33.98,39.789,47,4.451,3.363,5.868,14,1.326,0.791,2.213,350,33.144,30.37,36.04,18,1.705,1.081,2.678,3,0.284,0.097,0.832,28,2.652,1.841,3.805,10,0.947,0.515,1.734,0,0,0,0.362,1,0.095,0.017,0.534,646,61.174,58.199,64.068,1056,1055,39.5,36.6,42.5,39.4,36.5,42.4,22.7,20.2,25.2,22.6,20.1,25.1,15.5,13.3,17.7,15.4,13.3,17.6,10.1,8.2,11.9,10,8.2,11.9,2.7,1.7,3.7,2.7,1.8,3.8,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,Midlands and East of England,Female,Not split by grade,Not split by nodal status,437,2860773,15.276,13.877,16.777,437,.c,.c,.c,.c,98,22.426,18.765,26.567,86,19.68,16.223,23.665,43,9.84,7.387,12.992,12,2.746,1.578,4.738,186,42.563,38.012,47.244,0,0,0,0.871,12,2.746,1.578,4.738,0,0,0,0.871,436,174,39.908,35.419,44.574,17,3.899,2.448,6.155,9,2.064,1.09,3.876,158,36.239,31.865,40.853,8,1.835,0.933,3.578,2,0.459,0.126,1.657,9,2.064,1.09,3.876,7,1.606,0.78,3.277,0,0,0,0.873,0,0,0,0.873,252,57.798,53.114,62.346,436,435,42.8,38.2,47.5,42.8,38.1,47.4,21,17.2,24.8,20.9,17.2,24.9,14.3,11.1,17.6,14.3,11.2,17.7,8.8,6.2,11.4,8.7,6.3,11.6,.g,.g,.g,3,1.7,4.9,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,Midlands and East of England,Male,Not split by grade,Not split by nodal status,620,2734601,22.672,20.923,24.529,620,.c,.c,.c,.c,137,22.097,19.008,25.529,132,21.29,18.25,24.684,49,7.903,6.03,10.295,18,2.903,1.844,4.542,266,42.903,39.063,46.831,0,0,0,0.616,18,2.903,1.844,4.542,0,0,0,0.616,620,215,34.677,31.036,38.508,30,4.839,3.41,6.823,5,0.806,0.345,1.874,192,30.968,27.455,34.715,10,1.613,0.878,2.943,1,0.161,0.028,0.908,19,3.065,1.971,4.737,3,0.484,0.165,1.413,0,0,0,0.616,1,0.161,0.028,0.908,394,63.548,59.687,67.243,620,620,37.2,33.4,41,37.1,33.3,40.9,23.8,20.5,27.2,23.7,20.4,27.1,16.3,13.4,19.2,16.1,13.4,19.1,10.9,8.5,13.4,10.8,8.5,13.4,.g,.g,.g,2.4,1.4,3.9,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,North of England,Persons,Not split by grade,Not split by nodal status,920,5217228,17.634,16.513,18.811,920,.c,.c,.c,.c,227,24.674,21.997,27.561,184,20,17.542,22.707,84,9.13,7.435,11.166,28,3.043,2.114,4.364,380,41.304,38.165,44.516,0,0,0,0.416,17,1.848,1.157,2.939,0,0,0,0.416,920,330,35.87,32.835,39.022,37,4.022,2.932,5.494,9,0.978,0.516,1.849,298,32.391,29.446,35.483,9,0.978,0.516,1.849,5,0.543,0.232,1.266,28,3.043,2.114,4.364,4,0.435,0.169,1.113,0,0,0,0.416,0,0,0,0.416,576,62.609,59.436,65.677,920,920,41.3,38.1,44.5,41.2,38,44.4,23.7,21,26.5,23.6,20.9,26.4,13.7,11.5,15.9,13.6,11.5,15.9,9.1,7.3,11,9,7.3,11,.g,.g,.g,2.4,1.5,3.5,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,North of England,Female,Not split by grade,Not split by nodal status,407,2654935,15.33,13.877,16.894,407,.c,.c,.c,.c,114,28.01,23.868,32.562,76,18.673,15.187,22.746,27,6.634,4.599,9.48,11,2.703,1.516,4.774,172,42.26,37.556,47.11,0,0,0,0.935,7,1.72,0.836,3.507,0,0,0,0.935,407,152,37.346,32.786,42.144,15,3.686,2.246,5.991,3,0.737,0.251,2.144,138,33.907,29.477,38.637,2,0.491,0.135,1.774,2,0.491,0.135,1.774,13,3.194,1.876,5.388,1,0.246,0.043,1.378,0,0,0,0.935,0,0,0,0.935,251,61.671,56.859,66.264,407,407,44.3,39.5,49.1,44.2,39.4,49,25.9,21.7,30.2,25.8,21.7,30.1,15.3,11.8,18.8,15.2,11.9,18.9,9.4,6.6,12.2,9.3,6.8,12.4,.g,.g,.g,2.2,1.1,4,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,North of England,Male,Not split by grade,Not split by nodal status,513,2562293,20.021,18.326,21.831,513,.c,.c,.c,.c,113,22.027,18.656,25.814,108,21.053,17.746,24.789,57,11.111,8.675,14.125,17,3.314,2.079,5.243,208,40.546,36.383,44.85,0,0,0,0.743,10,1.949,1.062,3.551,0,0,0,0.743,513,178,34.698,30.706,38.917,22,4.288,2.849,6.408,6,1.17,0.537,2.528,160,31.189,27.333,35.325,7,1.365,0.663,2.79,3,0.585,0.199,1.705,15,2.924,1.78,4.768,3,0.585,0.199,1.705,0,0,0,0.743,0,0,0,0.743,325,63.353,59.098,67.409,513,513,38.9,34.7,43.1,38.8,34.6,43,22,18.4,25.6,21.8,18.4,25.5,12.4,9.6,15.2,12.3,9.6,15.3,8.9,6.4,11.3,8.8,6.5,11.4,.g,.g,.g,2.5,1.4,4.2,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Pancreas,2015-2017,Carcinoma and Other,All,All,All,All,All,All,Not split by Basis of Diagnosis,Stage 4,Not split by Stage Detail,Not split by Stage Detail 2,Age 60-69,Age 60-69,South of England,Persons,Not split by grade,Not split by nodal status,922,4946441,18.64,17.456,19.883,922,.c,.c,.c,.c,220,23.861,21.222,26.717,200,21.692,19.152,24.467,78,8.46,6.831,10.433,29,3.145,2.199,4.481,362,39.262,36.161,42.453,0,0,0,0.415,33,3.579,2.56,4.984,0,0,0,0.415,922,352,38.178,35.097,41.357,49,5.315,4.043,6.957,15,1.627,0.988,2.667,320,34.707,31.704,37.838,24,2.603,1.755,3.844,7,0.759,0.368,1.559,24,2.603,1.755,3.844,7,0.759,0.368,1.559,0,0,0,0.415,1,0.108,0.019,0.612,539,58.46,55.25,61.599,922,922,42,38.8,45.1,41.9,38.7,45,26.6,23.7,29.4,26.5,23.7,29.3,18.3,15.9,20.8,18.2,15.8,20.8,12.7,10.5,14.8,12.6,10.5,14.8,3.3,2.2,4.5,3.3,2.2,4.5,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
